4	3	2	1	epik_dhb_head_ito01_01	epik_dhb_head_ito01_02	epik_dhb_head_ito01_03	epik_dhb_head_ito01_04	epik_dhb_head_ito01_05	epik_dhb_head_ito01_06	epik_dhb_head_ito03_13	epik_dhb_head_ito03_14	epik_dhb_head_ito03_16	epik_dhb_head_ito03_17	epik_dhb_head_ito03_18	epik_dhb_head_ito08_43	epik_dhb_head_ito08_44	epik_dhb_head_ito08_46	epik_dhb_head_ito08_47	epik_dhb_head_ito08_48
+H	C57H96O6	HMDB48775	TG(16:1(9Z)/18:3(6Z9Z12Z)/20:3n6)	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48817	TG(16:1(9Z)/20:3n6/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48824	TG(16:1(9Z)/20:3n6/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48897	TG(16:1(9Z)/22:5(4Z7Z10Z13Z16Z)/16:1(9Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48923	TG(16:1(9Z)/18:3(9Z12Z15Z)/20:3(5Z8Z11Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48929	TG(16:1(9Z)/18:3(9Z12Z15Z)/20:3n6)	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48986	TG(16:1(9Z)/20:5(5Z8Z11Z14Z17Z)/18:1(11Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB48987	TG(16:1(9Z)/20:5(5Z8Z11Z14Z17Z)/18:1(9Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49007	TG(16:1(9Z)/22:5(7Z10Z13Z16Z19Z)/16:1(9Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49091	TG(18:1(11Z)/14:0/22:6(4Z7Z10Z13Z16Z19Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49232	TG(18:1(11Z)/14:1(9Z)/22:5(4Z7Z10Z13Z16Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49237	TG(18:1(11Z)/14:1(9Z)/22:5(7Z10Z13Z16Z19Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49257	TG(18:1(11Z)/16:1(9Z)/20:5(5Z8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49415	TG(18:1(11Z)/18:3(6Z9Z12Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49422	TG(18:1(11Z)/18:3(6Z9Z12Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49562	TG(18:1(11Z)/18:3(9Z12Z15Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49569	TG(18:1(11Z)/18:3(9Z12Z15Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49719	TG(18:1(9Z)/14:0/22:6(4Z7Z10Z13Z16Z19Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49853	TG(18:1(9Z)/14:1(9Z)/22:5(4Z7Z10Z13Z16Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49858	TG(18:1(9Z)/14:1(9Z)/22:5(7Z10Z13Z16Z19Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB49877	TG(18:1(9Z)/16:1(9Z)/20:5(5Z8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50027	TG(18:1(9Z)/18:3(6Z9Z12Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50034	TG(18:1(9Z)/18:3(6Z9Z12Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50167	TG(18:1(9Z)/18:3(9Z12Z15Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50174	TG(18:1(9Z)/18:3(9Z12Z15Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50448	TG(20:1(11Z)/14:1(9Z)/20:5(5Z8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50876	TG(20:3(5Z8Z11Z)/14:0/20:4(5Z8Z11Z14Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50882	TG(20:3(5Z8Z11Z)/14:0/20:4(8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50917	TG(20:3(5Z8Z11Z)/16:0/18:4(6Z9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB50995	TG(20:3(5Z8Z11Z)/14:1(9Z)/20:3(5Z8Z11Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB51001	TG(20:3(5Z8Z11Z)/14:1(9Z)/20:3n6)	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB51017	TG(20:3(5Z8Z11Z)/16:1(9Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB51024	TG(20:3(5Z8Z11Z)/16:1(9Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52422	TG(18:2(9Z12Z)/15:0/20:5(5Z8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52850	TG(18:3(6Z9Z12Z)/14:0/22:4(7Z10Z13Z16Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52876	TG(18:3(6Z9Z12Z)/16:0/20:4(5Z8Z11Z14Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52882	TG(18:3(6Z9Z12Z)/16:0/20:4(8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52895	TG(18:3(6Z9Z12Z)/18:0/18:4(6Z9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52959	TG(18:3(6Z9Z12Z)/16:1(9Z)/20:3n6)	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52971	TG(18:3(6Z9Z12Z)/18:1(11Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52978	TG(18:3(6Z9Z12Z)/18:1(11Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52985	TG(18:3(6Z9Z12Z)/18:1(9Z)/18:3(6Z9Z12Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB52992	TG(18:3(6Z9Z12Z)/18:1(9Z)/18:3(9Z12Z15Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB53286	TG(20:2n6/15:0/20:5(5Z8Z11Z14Z17Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C57H96O6	HMDB53654	TG(20:3n6/14:0/20:4(5Z8Z11Z14Z))	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
