id	formula	name
LMGP01012097	C42H72NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/12:0)
LMGP01012098	C43H74NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)
LMGP01012099	C44H76NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)
LMGP01012100	C44H74NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))
LMGP01012101	C45H78NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)
LMGP01012102	C45H76NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:1(9Z))
LMGP01012103	C46H78NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))
LMGP01012104	C47H82NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:0)
LMGP01012105	C47H80NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:1(9Z))
LMGP01012106	C47H78NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z))
LMGP01012107	C48H84NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)
LMGP01012108	C48H82NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))
LMGP01012109	C48H80NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))
LMGP01012110	C48H78NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))
LMGP01012111	C48H78NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))
LMGP01012112	C48H76NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))
LMGP01012113	C49H86NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:0)
LMGP01012114	C49H84NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z))
LMGP01012115	C50H88NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0)
LMGP01012116	C50H86NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))
LMGP01012117	C50H84NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))
LMGP01012118	C50H82NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))
LMGP01012119	C50H80NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))
LMGP01012120	C50H78NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))
LMGP01012121	C51H90NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)
LMGP01012122	C52H92NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0)
LMGP01012123	C52H90NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(11Z))
LMGP01012124	C52H88NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))
LMGP01012125	C52H84NO8P	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))
LMGP01012126	C34H66NO8P	PC(10:0/16:1(9Z))
LMGP01012127	C42H78NO8P	PC(14:0/20:3(5Z,8Z,11Z))
LMGP01012128	C42H76NO8P	PC(14:0/20:4(8Z,11Z,14Z,17Z))
LMGP01012129	C44H86NO8P	PC(14:0/22:1(13Z))
LMGP01012130	C44H78NO8P	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))
LMGP01012131	C44H78NO8P	PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))
LMGP01012132	C42H76NO8P	PC(14:1(9Z)/20:3(5Z,8Z,11Z))
LMGP01012133	C44H84NO8P	PC(14:1(9Z)/22:1(13Z))
LMGP01012134	C44H76NO8P	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))
LMGP01012135	C44H76NO8P	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))
LMGP01012136	C44H80NO8P	PC(16:0/20:4(8Z,11Z,14Z,17Z))
LMGP01012137	C46H80NO8P	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
LMGP01012138	C44H80NO8P	PC(16:1(9Z)/20:3(5Z,8Z,11Z))
LMGP01012139	C44H78NO8P	PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01012140	C46H80NO8P	PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))
LMGP01012141	C46H80NO8P	PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))
LMGP01012142	C48H92NO8P	PC(16:1(9Z)/24:1(15Z))
LMGP01012144	C46H84NO8P	PC(18:0/20:4(8Z,11Z,14Z,17Z))
LMGP01012145	C40H78NO8P	PC(18:1(11Z)/14:0)
LMGP01012146	C42H82NO8P	PC(18:1(11Z)/16:0)
LMGP01012147	C42H80NO8P	PC(18:1(11Z)/16:1(9Z))
LMGP01012148	C44H84NO8P	PC(18:1(11Z)/18:1(9Z))
LMGP01012149	C44H82NO8P	PC(18:1(11Z)/18:2(9Z,12Z))
LMGP01012150	C44H80NO8P	PC(18:1(11Z)/18:3(6Z,9Z,12Z))
LMGP01012151	C44H80NO8P	PC(18:1(11Z)/18:3(9Z,12Z,15Z))
LMGP01012152	C44H78NO8P	PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))
LMGP01012153	C46H86NO8P	PC(18:1(11Z)/20:2(11Z,14Z))
LMGP01012154	C46H84NO8P	PC(18:1(11Z)/20:3(5Z,8Z,11Z))
LMGP01012155	C46H84NO8P	PC(18:1(11Z)/20:3(8Z,11Z,14Z))
LMGP01012156	C46H82NO8P	PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))
LMGP01012157	C46H82NO8P	PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01012158	C48H92NO8P	PC(18:1(11Z)/22:1(13Z))
LMGP01012159	C48H90NO8P	PC(18:1(11Z)/22:2(13Z,16Z))
LMGP01012160	C48H86NO8P	PC(18:1(11Z)/22:4(7Z,10Z,13Z,16Z))
LMGP01012161	C50H98NO8P	PC(18:1(11Z)/24:0)
LMGP01012162	C50H96NO8P	PC(18:1(11Z)/24:1(15Z))
LMGP01012163	C44H84NO8P	PC(18:1(9Z)/18:1(11Z))
LMGP01012165	C46H82NO8P	PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01012166	C48H92NO8P	PC(18:1(9Z)/22:1(13Z))
LMGP01012167	C50H96NO8P	PC(18:1(9Z)/24:1(15Z))
LMGP01012168	C44H82NO8P	PC(18:2(9Z,12Z)/18:1(11Z))
LMGP01012170	C46H82NO8P	PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))
LMGP01012171	C46H80NO8P	PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01012172	C48H90NO8P	PC(18:2(9Z,12Z)/22:1(13Z))
LMGP01012173	C50H96NO8P	PC(18:2(9Z,12Z)/24:0)
LMGP01012174	C44H80NO8P	PC(18:3(6Z,9Z,12Z)/18:1(11Z))
LMGP01012175	C46H80NO8P	PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))
LMGP01012176	C48H88NO8P	PC(18:3(6Z,9Z,12Z)/22:1(13Z))
LMGP01012177	C50H92NO8P	PC(18:3(6Z,9Z,12Z)/24:1(15Z))
LMGP01012178	C44H80NO8P	PC(18:3(9Z,12Z,15Z)/18:1(11Z))
LMGP01012179	C46H80NO8P	PC(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))
LMGP01012180	C48H88NO8P	PC(18:3(9Z,12Z,15Z)/22:1(13Z))
LMGP01012181	C50H92NO8P	PC(18:3(9Z,12Z,15Z)/24:1(15Z))
LMGP01012182	C44H78NO8P	PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))
LMGP01012183	C48H86NO8P	PC(18:4(6Z,9Z,12Z,15Z)/22:1(13Z))
LMGP01012184	C50H92NO8P	PC(18:4(6Z,9Z,12Z,15Z)/24:0)
LMGP01012185	C48H90NO8P	PC(20:0/20:3(5Z,8Z,11Z))
LMGP01012186	C48H88NO8P	PC(20:0/20:4(8Z,11Z,14Z,17Z))
LMGP01012187	C48H88NO8P	PC(20:1(11Z)/20:3(5Z,8Z,11Z))
LMGP01012188	C48H86NO8P	PC(20:1(11Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01012189	C50H96NO8P	PC(20:1(11Z)/22:1(13Z))
LMGP01012190	C46H86NO8P	PC(20:2(11Z,14Z)/18:1(11Z))
LMGP01012191	C48H86NO8P	PC(20:2(11Z,14Z)/20:3(5Z,8Z,11Z))
LMGP01012192	C42H78NO8P	PC(20:3(5Z,8Z,11Z)/14:0)
LMGP01012193	C42H76NO8P	PC(20:3(5Z,8Z,11Z)/14:1(9Z))
LMGP01012194	C44H82NO8P	PC(20:3(5Z,8Z,11Z)/16:0)
LMGP01012195	C44H80NO8P	PC(20:3(5Z,8Z,11Z)/16:1(9Z))
LMGP01012196	C46H86NO8P	PC(20:3(5Z,8Z,11Z)/18:0)
LMGP01012197	C46H84NO8P	PC(20:3(5Z,8Z,11Z)/18:1(11Z))
LMGP01012198	C46H84NO8P	PC(20:3(5Z,8Z,11Z)/18:1(9Z))
LMGP01012199	C46H82NO8P	PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))
LMGP01012200	C46H80NO8P	PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))
LMGP01012201	C46H80NO8P	PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))
LMGP01012202	C48H90NO8P	PC(20:3(5Z,8Z,11Z)/20:0)
LMGP01012203	C48H88NO8P	PC(20:3(5Z,8Z,11Z)/20:1(11Z))
LMGP01012204	C48H86NO8P	PC(20:3(5Z,8Z,11Z)/20:2(11Z,14Z))
LMGP01012205	C50H92NO8P	PC(20:3(5Z,8Z,11Z)/22:1(13Z))
LMGP01012206	C46H84NO8P	PC(20:3(8Z,11Z,14Z)/18:1(11Z))
LMGP01012207	C50H92NO8P	PC(20:3(8Z,11Z,14Z)/22:1(13Z))
LMGP01012208	C46H82NO8P	PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))
LMGP01012209	C42H76NO8P	PC(20:4(8Z,11Z,14Z,17Z)/14:0)
LMGP01012210	C44H78NO8P	PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))
LMGP01012211	C46H82NO8P	PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))
LMGP01012212	C46H80NO8P	PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))
LMGP01012213	C48H88NO8P	PC(20:4(8Z,11Z,14Z,17Z)/20:0)
LMGP01012214	C48H86NO8P	PC(20:4(8Z,11Z,14Z,17Z)/20:1(11Z))
LMGP01012215	C50H92NO8P	PC(20:4(8Z,11Z,14Z,17Z)/22:0)
LMGP01012216	C46H80NO8P	PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))
LMGP01012217	C50H92NO8P	PC(22:0/20:4(8Z,11Z,14Z,17Z))
LMGP01012218	C44H86NO8P	PC(22:1(13Z)/14:0)
LMGP01012219	C44H84NO8P	PC(22:1(13Z)/14:1(9Z))
LMGP01012220	C48H92NO8P	PC(22:1(13Z)/18:1(11Z))
LMGP01012221	C48H92NO8P	PC(22:1(13Z)/18:1(9Z))
LMGP01012222	C48H90NO8P	PC(22:1(13Z)/18:2(9Z,12Z))
LMGP01012223	C48H88NO8P	PC(22:1(13Z)/18:3(6Z,9Z,12Z))
LMGP01012224	C48H88NO8P	PC(22:1(13Z)/18:3(9Z,12Z,15Z))
LMGP01012225	C48H86NO8P	PC(22:1(13Z)/18:4(6Z,9Z,12Z,15Z))
LMGP01012226	C50H98NO8P	PC(22:1(13Z)/20:0)
LMGP01012227	C50H96NO8P	PC(22:1(13Z)/20:1(11Z))
LMGP01012228	C50H92NO8P	PC(22:1(13Z)/20:3(5Z,8Z,11Z))
LMGP01012229	C50H92NO8P	PC(22:1(13Z)/20:3(8Z,11Z,14Z))
LMGP01012230	C48H90NO8P	PC(22:2(13Z,16Z)/18:1(11Z))
LMGP01012231	C48H86NO8P	PC(22:4(7Z,10Z,13Z,16Z)/18:1(11Z))
LMGP01012232	C44H78NO8P	PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)
LMGP01012233	C44H76NO8P	PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))
LMGP01012234	C44H78NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)
LMGP01012235	C44H76NO8P	PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))
LMGP01012236	C50H98NO8P	PC(24:0/18:1(11Z))
LMGP01012237	C50H96NO8P	PC(24:0/18:2(9Z,12Z))
LMGP01012238	C50H92NO8P	PC(24:0/18:4(6Z,9Z,12Z,15Z))
LMGP01012239	C48H92NO8P	PC(24:1(15Z)/16:1(9Z))
LMGP01012240	C50H98NO8P	PC(24:1(15Z)/18:0)
LMGP01012241	C50H96NO8P	PC(24:1(15Z)/18:1(11Z))
LMGP01012242	C50H96NO8P	PC(24:1(15Z)/18:1(9Z))
LMGP01012243	C50H92NO8P	PC(24:1(15Z)/18:3(6Z,9Z,12Z))
LMGP01012244	C50H92NO8P	PC(24:1(15Z)/18:3(9Z,12Z,15Z))
LMGP01020003	C42H84NO7P	PC(O-16:0/18:1(9Z))
LMGP01020004	C25H52NO7P	PC(O-1:0/16:0)
LMGP01020005	C11H24NO7P	PC(O-1:0/2:0)
LMGP01020009	C22H46NO7P	PC(O-12:0/2:0)
LMGP01020011	C37H76NO7P	PC(O-14:0/15:0)
LMGP01020012	C38H78NO7P	PC(O-14:0/16:0)
LMGP01020014	C38H76NO7P	PC(O-14:0/16:1(9Z))
LMGP01020015	C40H82NO7P	PC(O-14:0/18:0)
LMGP01020016	C40H80NO7P	PC(O-14:0/18:1(9Z))
LMGP01020017	C40H78NO7P	PC(O-14:0/18:2(9Z,12Z))
LMGP01020018	C40H76NO7P	PC(O-14:0/18:3(9Z,12Z,15Z))
LMGP01020019	C24H50NO7P	PC(O-14:0/2:0)
LMGP01020021	C42H78NO7P	PC(O-14:0/20:4(5Z,8Z,11Z,14Z))
LMGP01020023	C44H90NO7P	PC(O-14:0/22:0)
LMGP01020024	C25H52NO7P	PC(O-15:0/2:0)
LMGP01020026	C43H80NO7P	PC(O-15:0/20:4(5Z,8Z,11Z,14Z))
LMGP01020028	C25H52NO7P	PC(O-16:0/1:0)
LMGP01020029	C40H82NO7P	PC(O-16:0/16:0)
LMGP01020031	C41H84NO7P	PC(O-16:0/17:0)
LMGP01020033	C42H86NO7P	PC(O-16:0/18:0)
LMGP01020039	C42H82NO7P	PC(O-16:0/18:2(9Z,12Z))
LMGP01020041	C42H80NO7P	PC(O-16:0/18:3(6Z,9Z,12Z))
LMGP01020042	C42H80NO7P	PC(O-16:0/18:3(9Z,12Z,15Z))
LMGP01020044	C43H88NO7P	PC(O-16:0/19:0)
LMGP01020046	C26H54NO7P	PC(O-16:0/2:0)
LMGP01020051	C44H90NO7P	PC(O-16:0/20:0)
LMGP01020052	C44H88NO7P	PC(O-16:0/20:1(9Z))
LMGP01020053	C44H84NO7P	PC(O-16:0/20:3(8Z,11Z,14Z))
LMGP01020054	C44H82NO7P	PC(O-16:0/20:4(5E,8E,11E,14E))
LMGP01020056	C44H82NO7P	PC(O-16:0/20:4(5Z,8Z,11Z,14Z))
LMGP01020058	C44H80NO7P	PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))
LMGP01020060	C46H94NO7P	PC(O-16:0/22:0)
LMGP01020064	C46H82NO7P	PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
LMGP01020066	C46H84NO7P	PC(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z))
LMGP01020068	C27H56NO7P	PC(O-16:0/3:0)
LMGP01020070	C27H54NO7P	PC(O-16:0/3:1(2E))
LMGP01020072	C28H58NO7P	PC(O-16:0/4:0)
LMGP01020074	C29H60NO7P	PC(O-16:0/5:0)
LMGP01020075	C30H62NO7P	PC(O-16:0/6:0)
LMGP01020076	C42H86NO7P	PC(O-17:0/17:0)
LMGP01020077	C43H86NO7P	PC(O-17:0/18:1(9Z))
LMGP01020078	C27H56NO7P	PC(O-17:0/2:0)
LMGP01020080	C45H92NO7P	PC(O-17:0/20:0)
LMGP01020081	C45H84NO7P	PC(O-17:0/20:4(5Z,8Z,11Z,14Z))
LMGP01020083	C47H96NO7P	PC(O-17:0/22:0)
LMGP01020084	C27H56NO7P	PC(O-18:0/1:0)
LMGP01020086	C42H86NO7P	PC(O-18:0/16:0)
LMGP01020089	C42H84NO7P	PC(O-18:0/16:1(9Z))
LMGP01020091	C44H90NO7P	PC(O-18:0/18:0)
LMGP01020094	C28H58NO7P	PC(O-18:0/2:0)
LMGP01020097	C46H94NO7P	PC(O-18:0/20:0)
LMGP01020099	C46H92NO7P	PC(O-18:0/20:1(9Z))
LMGP01020100	C46H86NO7P	PC(O-18:0/20:4(5E,8E,11E,14E))
LMGP01020102	C46H86NO7P	PC(O-18:0/20:4(5Z,8Z,11Z,14Z))
LMGP01020104	C46H84NO7P	PC(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))
LMGP01020105	C48H98NO7P	PC(O-18:0/22:0)
LMGP01020107	C48H88NO7P	PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))
LMGP01020109	C48H88NO7P	PC(O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))
LMGP01020110	C48H86NO7P	PC(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
LMGP01020112	C29H60NO7P	PC(O-18:0/3:0)
LMGP01020114	C29H58NO7P	PC(O-18:0/3:1(2E))
LMGP01020116	C30H62NO7P	PC(O-18:0/4:0)
LMGP01020118	C29H60NO7P	PC(O-19:0/2:0)
LMGP01020120	C49H100NO7P	PC(O-19:0/22:0)
LMGP01020121	C12H26NO7P	PC(O-2:0/2:0)
LMGP01020122	C44H90NO7P	PC(O-20:0/16:0)
LMGP01020123	C30H62NO7P	PC(O-20:0/2:0)
LMGP01020125	C50H102NO7P	PC(O-20:0/22:0)
LMGP01020129	C18H38NO7P	PC(O-8:0/2:0)
LMGP01020145	C20H40NO7P	PC(O-10:1(9E)/2:0)
LMGP01020146	C21H42NO7P	PC(O-11:1(10E)/2:0)
LMGP01020147	C26H52NO7P	PC(O-16:1(11Z)/2:0)
LMGP01020150	C28H56NO7P	PC(O-18:1(10E)/2:0)
LMGP01020152	C42H84NO7P	PC(O-18:1(9Z)/16:0)
LMGP01020154	C28H56NO7P	PC(O-18:1(9Z)/2:0)
LMGP01020157	C46H84NO7P	PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))
LMGP01020158	C28H54NO7P	PC(O-18:2(9Z,12Z)/2:0)
LMGP01020176	C36H74NO7P	PC(O-16:0/12:0)
LMGP01020177	C37H76NO7P	PC(O-16:0/13:0)
LMGP01020178	C38H78NO7P	PC(O-16:0/14:0)
LMGP01020179	C38H76NO7P	PC(O-16:0/14:1(9Z))
LMGP01020180	C39H80NO7P	PC(O-16:0/15:0)
LMGP01020181	C39H78NO7P	PC(O-16:0/15:1(9Z))
LMGP01020182	C40H80NO7P	PC(O-16:0/16:1(9Z))
LMGP01020183	C41H82NO7P	PC(O-16:0/17:1(9Z))
LMGP01020184	C41H80NO7P	PC(O-16:0/17:2(9Z,12Z))
LMGP01020185	C42H78NO7P	PC(O-16:0/18:4(6Z,9Z,12Z,15Z))
LMGP01020186	C43H86NO7P	PC(O-16:0/19:1(9Z))
LMGP01020187	C44H88NO7P	PC(O-16:0/20:1(11Z))
LMGP01020188	C44H86NO7P	PC(O-16:0/20:2(11Z,14Z))
LMGP01020189	C45H92NO7P	PC(O-16:0/21:0)
LMGP01020190	C46H92NO7P	PC(O-16:0/22:1(11Z))
LMGP01020191	C46H90NO7P	PC(O-16:0/22:2(13Z,16Z))
LMGP01020192	C46H86NO7P	PC(O-16:0/22:4(7Z,10Z,13Z,16Z))
LMGP01020193	C38H78NO7P	PC(O-18:0/12:0)
LMGP01020194	C39H80NO7P	PC(O-18:0/13:0)
LMGP01020195	C40H82NO7P	PC(O-18:0/14:0)
LMGP01020196	C40H80NO7P	PC(O-18:0/14:1(9Z))
LMGP01020197	C41H84NO7P	PC(O-18:0/15:0)
LMGP01020198	C41H82NO7P	PC(O-18:0/15:1(9Z))
LMGP01020199	C43H88NO7P	PC(O-18:0/17:0)
LMGP01020200	C43H86NO7P	PC(O-18:0/17:1(9Z))
LMGP01020201	C43H84NO7P	PC(O-18:0/17:2(9Z,12Z))
LMGP01020202	C44H88NO7P	PC(O-18:0/18:1(9Z))
LMGP01020203	C44H86NO7P	PC(O-18:0/18:2(9Z,12Z))
LMGP01020204	C44H84NO7P	PC(O-18:0/18:3(6Z,9Z,12Z))
LMGP01020205	C44H84NO7P	PC(O-18:0/18:3(9Z,12Z,15Z))
LMGP01020206	C44H82NO7P	PC(O-18:0/18:4(6Z,9Z,12Z,15Z))
LMGP01020207	C45H92NO7P	PC(O-18:0/19:0)
LMGP01020208	C45H90NO7P	PC(O-18:0/19:1(9Z))
LMGP01020209	C46H92NO7P	PC(O-18:0/20:1(11Z))
LMGP01020210	C46H90NO7P	PC(O-18:0/20:2(11Z,14Z))
LMGP01020211	C46H88NO7P	PC(O-18:0/20:3(8Z,11Z,14Z))
LMGP01020212	C47H96NO7P	PC(O-18:0/21:0)
LMGP01020213	C48H96NO7P	PC(O-18:0/22:1(11Z))
LMGP01020214	C48H94NO7P	PC(O-18:0/22:2(13Z,16Z))
LMGP01020215	C48H90NO7P	PC(O-18:0/22:4(7Z,10Z,13Z,16Z))
LMGP01020216	C40H82NO7P	PC(O-20:0/12:0)
LMGP01020217	C41H84NO7P	PC(O-20:0/13:0)
LMGP01020218	C42H86NO7P	PC(O-20:0/14:0)
LMGP01020219	C42H84NO7P	PC(O-20:0/14:1(9Z))
LMGP01020220	C43H88NO7P	PC(O-20:0/15:0)
LMGP01020221	C43H86NO7P	PC(O-20:0/15:1(9Z))
LMGP01020222	C44H88NO7P	PC(O-20:0/16:1(9Z))
LMGP01020223	C45H92NO7P	PC(O-20:0/17:0)
LMGP01020224	C45H90NO7P	PC(O-20:0/17:1(9Z))
LMGP01020225	C45H88NO7P	PC(O-20:0/17:2(9Z,12Z))
LMGP01020226	C46H94NO7P	PC(O-20:0/18:0)
LMGP01020227	C46H92NO7P	PC(O-20:0/18:1(9Z))
LMGP01020228	C46H90NO7P	PC(O-20:0/18:2(9Z,12Z))
LMGP01020229	C46H88NO7P	PC(O-20:0/18:3(6Z,9Z,12Z))
LMGP01020230	C46H88NO7P	PC(O-20:0/18:3(9Z,12Z,15Z))
LMGP01020231	C46H86NO7P	PC(O-20:0/18:4(6Z,9Z,12Z,15Z))
LMGP01020232	C47H96NO7P	PC(O-20:0/19:0)
LMGP01020233	C47H94NO7P	PC(O-20:0/19:1(9Z))
LMGP01020234	C48H98NO7P	PC(O-20:0/20:0)
LMGP01020235	C48H96NO7P	PC(O-20:0/20:1(11Z))
LMGP01020236	C48H94NO7P	PC(O-20:0/20:2(11Z,14Z))
LMGP01020237	C48H92NO7P	PC(O-20:0/20:3(8Z,11Z,14Z))
LMGP01020238	C48H90NO7P	PC(O-20:0/20:4(5Z,8Z,11Z,14Z))
LMGP01020239	C48H88NO7P	PC(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z))
LMGP01020240	C49H100NO7P	PC(O-20:0/21:0)
LMGP01020241	C50H100NO7P	PC(O-20:0/22:1(11Z))
LMGP01020242	C50H98NO7P	PC(O-20:0/22:2(13Z,16Z))
LMGP01020243	C50H94NO7P	PC(O-20:0/22:4(7Z,10Z,13Z,16Z))
LMGP01020244	C50H90NO7P	PC(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
LMGP01020245	C44H82NO7P	PC(O-16:0/20:4(8Z,11Z,14Z,17Z))
LMGP01020247	C46H86NO7P	PC(O-18:0/20:4(8Z,11Z,14Z,17Z))
LMGP01020248	C48H90NO7P	PC(O-20:0/20:4(8Z,11Z,14Z,17Z))
LMGP01020249	C48H92NO7P	PC(O-22:0/18:3(9Z,12Z,15Z))
LMGP01020250	C50H100NO7P	PC(O-22:0/20:1(11Z))
LMGP01020251	C52H100NO7P	PC(O-22:0/22:3(10Z,13Z,16Z))
LMGP01020252	C50H96NO7P	PC(O-24:0/18:3(6Z,9Z,12Z))
LMGP01020253	C50H96NO7P	PC(O-24:0/18:3(9Z,12Z,15Z))
LMGP01020254	C52H98NO7P	PC(O-24:0/20:4(8Z,11Z,14Z,17Z))
LMGP01020256	C42H84NO7P	PC(O-16:1(9Z)/18:0)
LMGP01020257	C42H80NO7P	PC(O-16:1(9Z)/18:2(9Z,12Z))
LMGP01020258	C44H88NO7P	PC(O-16:1(9Z)/20:0)
LMGP01020259	C44H80NO7P	PC(O-16:1(9Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01020260	C46H92NO7P	PC(O-16:1(9Z)/22:0)
LMGP01020261	C42H84NO7P	PC(O-18:1(11Z)/16:0)
LMGP01020262	C44H84NO7P	PC(O-18:1(11Z)/18:2(9Z,12Z))
LMGP01020263	C44H86NO7P	PC(O-18:1(9Z)/18:1(11Z))
LMGP01020264	C44H84NO7P	PC(O-18:1(9Z)/18:2(9Z,12Z))
LMGP01020265	C46H92NO7P	PC(O-18:1(9Z)/20:0)
LMGP01020266	C46H90NO7P	PC(O-18:1(9Z)/20:1(11Z))
LMGP01020267	C46H84NO7P	PC(O-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01020268	C48H96NO7P	PC(O-18:1(9Z)/22:0)
LMGP01020269	C50H100NO7P	PC(O-18:1(9Z)/24:0)
LMGP01020270	C44H82NO7P	PC(O-18:2(9Z,12Z)/18:2(9Z,12Z))
LMGP01020271	C46H90NO7P	PC(O-18:2(9Z,12Z)/20:0)
LMGP01020272	C48H94NO7P	PC(O-18:2(9Z,12Z)/22:0)
LMGP01020273	C50H98NO7P	PC(O-18:2(9Z,12Z)/24:0)
LMGP01020274	C48H88NO7P	PC(O-20:1(11Z)/20:4(8Z,11Z,14Z,17Z))
LMGP01020275	C52H100NO7P	PC(O-22:1(13Z)/22:2(13Z,16Z))
LMGP01020276	C52H98NO7P	PC(O-22:1(13Z)/22:3(10Z,13Z,16Z))
LMGP01020277	C52H98NO7P	PC(O-22:2(13Z,16Z)/22:2(13Z,16Z))
LMGP01020278	C52H96NO7P	PC(O-22:2(13Z,16Z)/22:3(10Z,13Z,16Z))
LMGP01030004	C40H78NO7P	PC(P-14:0/18:1(9Z))
LMGP01030006	C42H82NO7P	PC(P-16:0/18:1(9Z))
LMGP01030008	C42H80NO7P	PC(P-16:0/18:2(9Z,12Z))
LMGP01030009	C26H52NO7P	PC(P-16:0/2:0)
LMGP01030010	C44H80NO7P	PC(P-16:0/20:4(5Z,8Z,11Z,14Z))
LMGP01030011	C28H56NO7P	PC(P-18:0/2:0)
LMGP01030012	C46H84NO7P	PC(P-18:0/20:4(5Z,8Z,11Z,14Z))
LMGP01030013	C44H86NO7P	PC(P-18:0/18:1(9Z))
